year,month,month_num,epi_week,region,district,cases,deaths,T2M_mean,RH2M_mean,PRECTOTCORR_sum,WS10M_mean
2016,January,1,4,Punjab,Narowal,1,0,14.59142857142857,47.69285714285714,11.75,2.468571428571429
2016,January,1,1,Punjab,Hafizabad,2,0,15.4,44.152857142857144,0.09,2.3785714285714286
2016,January,1,2,Punjab,Hafizabad,2,0,14.069999999999999,45.80428571428571,6.36,1.9857142857142858
2016,January,1,3,Punjab,Hafizabad,2,0,12.088571428571429,32.752857142857145,0.0,2.1714285714285713
2016,January,1,4,Punjab,Hafizabad,1,0,13.844285714285714,50.38285714285714,9.47,2.494285714285714
2016,January,1,1,Punjab,Mandi Bahauddin,1,0,15.325714285714286,45.99142857142857,0.8400000000000001,2.664285714285714
2016,January,1,2,Punjab,Mandi Bahauddin,2,0,13.942857142857141,45.80857142857143,5.239999999999999,2.11
2016,January,1,3,Punjab,Mandi Bahauddin,2,0,12.124285714285715,34.55571428571428,0.0,2.4614285714285713
2016,January,1,4,Punjab,Mandi Bahauddin,1,0,13.9,52.86714285714286,7.91,2.588571428571428
2016,January,1,1,Punjab,Pakpattan,1,0,15.828571428571427,39.56142857142857,0.0,2.1485714285714286
2016,January,1,2,Punjab,Pakpattan,2,0,14.698571428571428,43.214285714285715,1.9000000000000001,2.0785714285714287
2016,January,1,3,Punjab,Pakpattan,2,0,13.322857142857144,26.03,0.0,1.6557142857142857
2016,January,1,4,Punjab,Pakpattan,1,0,14.914285714285715,31.02,1.42,1.99
2016,January,1,1,Punjab,Chiniot,2,0,15.441428571428572,42.971428571428575,0.0,2.0757142857142856
2016,January,1,2,Punjab,Chiniot,2,0,14.244285714285713,45.544285714285714,5.300000000000001,2.004285714285714
2016,January,1,3,Punjab,Chiniot,2,0,12.817142857142857,28.728571428571428,0.0,1.6657142857142857
2016,January,1,4,Punjab,Chiniot,1,0,14.29857142857143,44.41571428571428,4.7,2.1514285714285717
2016,January,1,1,Punjab,Khushab,1,0,13.905714285714286,48.31857142857143,0.26,2.437142857142857
2016,January,1,2,Punjab,Khushab,2,0,12.848571428571429,47.48571428571428,5.72,2.1742857142857144
2016,January,1,3,Punjab,Khushab,1,0,11.631428571428572,30.65142857142857,0.0,2.2585714285714285
2016,January,1,4,Punjab,Khushab,1,0,12.232857142857142,53.49142857142857,4.12,2.544285714285714
2016,January,1,1,Punjab,Bhakkar,1,0,15.251428571428573,43.895714285714284,0.03,1.9542857142857142
2016,January,1,2,Punjab,Bhakkar,2,0,14.038571428571428,49.15714285714286,2.14,2.3000000000000003
2016,January,1,3,Punjab,Bhakkar,1,0,13.172857142857143,26.367142857142856,0.0,1.9214285714285713
2016,January,1,4,Punjab,Bhakkar,1,0,13.912857142857144,37.93571428571429,1.2,2.1314285714285712
2016,January,1,1,Punjab,Layyah,1,0,15.385714285714286,42.69142857142857,0.0,2.1414285714285715
2016,January,1,2,Punjab,Layyah,2,0,14.414285714285715,48.66142857142857,2.04,2.3428571428571425
2016,January,1,3,Punjab,Layyah,2,0,13.437142857142858,25.91,0.0,1.92
2016,January,1,4,Punjab,Layyah,1,0,14.482857142857142,31.745714285714286,0.77,2.28
2016,January,1,1,Punjab,Muzaffargarh,2,0,15.97857142857143,38.887142857142855,0.0,2.3314285714285714
2016,January,1,2,Punjab,Muzaffargarh,3,0,15.415714285714285,45.97714285714285,1.45,2.447142857142857
2016,January,1,3,Punjab,Muzaffargarh,3,0,13.90857142857143,24.594285714285714,0.0,1.8414285714285714
2016,January,1,4,Punjab,Muzaffargarh,2,0,15.454285714285716,25.648571428571426,0.060000000000000005,2.2785714285714285
2016,January,1,1,Punjab,Lodhran,1,0,16.228571428571428,37.68142857142857,0.0,2.358571428571428
2016,January,1,2,Punjab,Lodhran,2,0,15.601428571428572,43.45142857142857,0.59,2.1557142857142857
2016,January,1,3,Punjab,Lodhran,2,0,13.73857142857143,26.06857142857143,0.0,2.0942857142857143
2016,January,1,4,Punjab,Lodhran,1,0,15.455714285714285,25.635714285714283,0.0,2.2457142857142856
2016,January,1,1,Punjab,Vehari,2,0,16.037142857142857,38.59285714285714,0.0,2.2528571428571427
2016,January,1,2,Punjab,Vehari,2,0,15.407142857142857,42.362857142857145,0.98,1.9257142857142857
2016,January,1,3,Punjab,Vehari,2,0,13.625714285714285,25.574285714285715,0.0,1.8142857142857143
2016,January,1,4,Punjab,Vehari,2,0,15.20857142857143,26.435714285714287,0.46,2.0357142857142856
2016,January,1,1,Punjab,Khanewal,2,0,15.645714285714288,42.12428571428571,0.0,2.0585714285714287
2016,January,1,2,Punjab,Khanewal,2,0,15.018571428571429,47.20428571428572,2.1399999999999997,2.162857142857143
2016,January,1,3,Punjab,Khanewal,2,0,13.457142857142857,27.28,0.0,1.8085714285714285
2016,January,1,4,Punjab,Khanewal,2,0,14.90857142857143,29.787142857142857,0.42,2.125714285714286
2016,January,1,1,Punjab,Toba Tek Singh,2,0,15.691428571428572,41.715714285714284,0.0,1.9642857142857142
2016,January,1,2,Punjab,Toba Tek Singh,2,0,14.7,45.39142857142857,3.48,2.0542857142857143
2016,January,1,3,Punjab,Toba Tek Singh,2,0,13.36,26.645714285714284,0.0,1.5942857142857143
2016,January,1,4,Punjab,Toba Tek Singh,2,0,14.781428571428572,35.60857142857143,2.49,1.8685714285714285
2016,January,1,1,Punjab,Nankana Sahib,2,0,15.497142857142858,41.81857142857143,0.01,2.2514285714285713
2016,January,1,2,Punjab,Nankana Sahib,2,0,14.20142857142857,45.472857142857144,6.039999999999999,2.072857142857143
2016,January,1,3,Punjab,Nankana Sahib,2,0,12.541428571428572,29.99285714285714,0.0,1.8728571428571428
2016,January,1,4,Punjab,Nankana Sahib,1,0,14.129999999999999,45.814285714285724,9.66,2.2585714285714285
2016,January,1,1,Punjab,Attock,1,0,13.232857142857142,55.57285714285714,8.81,1.7285714285714284
2016,January,1,2,Punjab,Attock,2,0,12.811428571428573,50.505714285714284,1.98,1.53
2016,January,1,3,Punjab,Attock,2,0,11.961428571428572,38.862857142857145,0.0,1.6328571428571428
2016,January,1,4,Punjab,Attock,1,0,12.045714285714284,61.174285714285716,24.42,2.065714285714286
2016,January,1,1,Punjab,Chakwal,1,0,12.790000000000001,57.222857142857144,1.47,2.737142857142857
2016,January,1,2,Punjab,Chakwal,2,0,11.989999999999998,52.058571428571426,4.85,2.257142857142857
2016,January,1,3,Punjab,Chakwal,1,0,10.618571428571428,40.6,0.0,2.607142857142857
2016,January,1,4,Punjab,Chakwal,1,0,11.85,60.868571428571435,7.98,2.575714285714286
2016,January,1,1,Punjab,Jhelum,1,0,14.811428571428573,50.39,4.04,2.511428571428571
2016,January,1,2,Punjab,Jhelum,2,0,13.854285714285714,46.76571428571429,3.6,2.0542857142857143
2016,January,1,3,Punjab,Jhelum,2,0,12.478571428571428,37.07857142857143,0.0,2.337142857142857
2016,January,1,4,Punjab,Jhelum,1,0,13.620000000000001,55.71142857142858,9.61,2.3957142857142855
2016,January,1,1,Punjab,Mianwali,1,0,14.424285714285714,50.33571428571429,1.8200000000000003,2.087142857142857
2016,January,1,2,Punjab,Mianwali,2,0,13.565714285714288,51.25571428571429,5.29,1.9857142857142858
2016,January,1,3,Punjab,Mianwali,1,0,12.498571428571427,30.490000000000002,0.0,1.9542857142857144
2016,January,1,4,Punjab,Mianwali,1,0,12.975714285714286,52.46,5.679999999999999,2.138571428571429
2016,January,1,1,Punjab,D.G. Khan,2,0,16.240000000000002,35.35,0.0,2.6371428571428575
2016,January,1,2,Punjab,D.G. Khan,3,0,15.56142857142857,39.98285714285714,1.04,2.607142857142857
2016,January,1,3,Punjab,D.G. Khan,2,0,13.985714285714286,21.349999999999998,0.0,2.5814285714285714
2016,January,1,4,Punjab,D.G. Khan,2,0,15.535714285714286,25.032857142857146,0.25,2.587142857142857
2016,January,1,1,Punjab,Rajanpur,2,0,16.877142857142857,35.997142857142855,0.0,2.8242857142857143
2016,January,1,2,Punjab,Rajanpur,2,0,16.455714285714286,41.959999999999994,0.23,2.3485714285714283
2016,January,1,3,Punjab,Rajanpur,2,0,14.447142857142856,23.24857142857143,0.0,2.232857142857143
2016,January,1,4,Punjab,Rajanpur,1,0,16.461428571428574,24.952857142857145,0.0,2.415714285714286
2016,January,1,1,Punjab,Bahawalnagar,2,0,16.16,38.291428571428575,0.0,2.2800000000000002
2016,January,1,2,Punjab,Bahawalnagar,2,0,15.112857142857141,41.68571428571429,0.83,1.9271428571428573
2016,January,1,3,Punjab,Bahawalnagar,2,0,13.472857142857142,25.807142857142857,0.0,1.76
2016,January,1,4,Punjab,Bahawalnagar,1,0,15.211428571428572,27.065714285714286,0.29,2.07
2016,February,2,5,Punjab,Lahore,4,0,14.468571428571428,36.37571428571429,0.05,2.6014285714285714
2016,February,2,6,Punjab,Lahore,7,0,14.64,42.951428571428565,0.8700000000000001,2.4528571428571433
2016,February,2,7,Punjab,Lahore,6,0,16.514285714285712,42.37571428571429,6.88,2.6714285714285713
2016,February,2,8,Punjab,Lahore,4,0,20.135714285714283,26.50857142857143,0.0,2.257142857142857
2016,February,2,5,Punjab,Faisalabad,4,0,15.752857142857142,25.237142857142857,0.0,1.8414285714285714
2016,February,2,6,Punjab,Faisalabad,4,0,15.129999999999999,35.027142857142856,0.79,2.1928571428571426
2016,February,2,7,Punjab,Faisalabad,4,0,16.518571428571427,38.34285714285714,5.69,2.357142857142857
2016,February,2,8,Punjab,Faisalabad,4,0,20.73,22.774285714285714,0.0,2.085714285714286
2016,February,2,5,Punjab,Rawalpindi,3,0,13.704285714285716,41.87,0.0,2.3085714285714287
2016,February,2,6,Punjab,Rawalpindi,3,0,12.117142857142856,53.50428571428571,35.26,2.6714285714285713
2016,February,2,7,Punjab,Rawalpindi,3,0,14.595714285714285,50.505714285714284,22.89,2.667142857142857
2016,February,2,8,Punjab,Rawalpindi,3,0,17.961428571428574,39.61,0.0,2.838571428571428
2016,February,2,5,Punjab,Gujranwala,3,0,14.40857142857143,41.44714285714286,0.11,2.5785714285714287
2016,February,2,6,Punjab,Gujranwala,3,0,14.39,46.91428571428571,2.83,2.36
2016,February,2,7,Punjab,Gujranwala,3,0,16.63142857142857,43.720000000000006,9.74,2.494285714285714
2016,February,2,8,Punjab,Gujranwala,3,0,19.737142857142857,32.20142857142857,0.0,2.2528571428571427
2016,February,2,5,Punjab,Multan,3,0,16.514285714285712,18.554285714285715,0.0,1.7771428571428571
2016,February,2,6,Punjab,Multan,3,0,15.762857142857143,24.509999999999998,0.0,2.6785714285714284
2016,February,2,7,Punjab,Multan,3,0,17.497142857142858,28.419999999999998,2.3,2.4785714285714286
2016,February,2,8,Punjab,Multan,2,0,21.889999999999997,16.385714285714286,0.0,2.2014285714285715
2016,February,2,5,Punjab,Sheikhupura,2,0,15.041428571428572,31.572857142857142,0.0,2.335714285714286
2016,February,2,6,Punjab,Sheikhupura,3,0,14.714285714285714,39.832857142857144,1.06,2.3642857142857143
2016,February,2,7,Punjab,Sheikhupura,3,0,16.372857142857143,40.99285714285714,6.58,2.5985714285714288
2016,February,2,8,Punjab,Sheikhupura,2,0,20.43857142857143,24.737142857142857,0.0,2.162857142857143
2016,February,2,5,Punjab,Kasur,2,0,15.007142857142856,30.837142857142855,0.03,2.2871428571428574
2016,February,2,6,Punjab,Kasur,3,0,15.078571428571427,38.029999999999994,0.22,2.3942857142857146
2016,February,2,7,Punjab,Kasur,3,0,16.782857142857143,40.26428571428572,6.66,2.6457142857142855
2016,February,2,8,Punjab,Kasur,2,0,20.442857142857143,23.125714285714285,0.0,2.1614285714285715
2016,February,2,5,Punjab,Sialkot,2,0,15.54142857142857,38.527142857142856,0.39,2.2471428571428573
2016,February,2,6,Punjab,Sialkot,3,0,14.95857142857143,45.791428571428575,7.5,2.1114285714285717
2016,February,2,7,Punjab,Sialkot,3,0,17.49,43.23571428571428,14.729999999999999,2.1614285714285715
2016,February,2,8,Punjab,Sialkot,2,0,20.28,33.33142857142857,0.0,2.1542857142857144
2016,February,2,5,Punjab,Sargodha,2,0,16.112857142857145,24.582857142857144,0.0,1.9442857142857142
2016,February,2,6,Punjab,Sargodha,2,0,14.948571428571428,37.54857142857143,2.95,2.507142857142857
2016,February,2,7,Punjab,Sargodha,2,0,16.84857142857143,36.701428571428565,6.83,2.6285714285714286
2016,February,2,8,Punjab,Sargodha,2,0,21.062857142857144,23.905714285714286,0.0,2.402857142857143
2016,February,2,5,Punjab,Bahawalpur,2,0,16.751428571428573,18.52,0.0,1.8742857142857143
2016,February,2,6,Punjab,Bahawalpur,2,0,15.812857142857142,25.26142857142857,0.0,2.6999999999999997
2016,February,2,7,Punjab,Bahawalpur,2,0,17.554285714285715,33.271428571428565,3.51,2.564285714285714
2016,February,2,8,Punjab,Bahawalpur,2,0,21.86285714285714,16.12857142857143,0.0,2.037142857142857
2016,February,2,5,Punjab,Jhang,2,0,15.864285714285714,22.975714285714282,0.0,1.6685714285714286
2016,February,2,6,Punjab,Jhang,3,0,15.088571428571429,33.83142857142857,0.72,2.3528571428571428
2016,February,2,7,Punjab,Jhang,2,0,16.757142857142856,35.77285714285714,5.26,2.3000000000000003
2016,February,2,8,Punjab,Jhang,2,0,20.90285714285714,22.107142857142858,0.0,2.04
2016,February,2,5,Punjab,Gujrat,2,0,15.54142857142857,38.527142857142856,0.39,2.2471428571428573
2016,February,2,6,Punjab,Gujrat,2,0,14.95857142857143,45.791428571428575,7.5,2.1114285714285717
2016,February,2,7,Punjab,Gujrat,2,0,17.49,43.23571428571428,14.729999999999999,2.1614285714285715
2016,February,2,8,Punjab,Gujrat,1,0,20.28,33.33142857142857,0.0,2.1542857142857144
2016,February,2,5,Punjab,Rahim Yar Khan,2,0,17.89142857142857,14.971428571428572,0.0,1.9585714285714286
2016,February,2,6,Punjab,Rahim Yar Khan,3,0,17.025714285714287,20.17142857142857,0.0,2.9657142857142857
2016,February,2,7,Punjab,Rahim Yar Khan,3,0,18.262857142857143,24.678571428571427,0.93,3.1457142857142855
2016,February,2,8,Punjab,Rahim Yar Khan,2,0,23.26142857142857,13.164285714285715,0.0,2.6685714285714286
2016,February,2,5,Punjab,Sahiwal,1,0,16.815714285714286,19.13714285714286,0.0,1.4585714285714286
2016,February,2,6,Punjab,Sahiwal,2,0,15.65,29.398571428571426,0.0,2.357142857142857
2016,February,2,7,Punjab,Sahiwal,2,0,17.392857142857142,34.941428571428574,5.59,2.2800000000000002
2016,February,2,8,Punjab,Sahiwal,1,0,21.444285714285716,19.01142857142857,0.0,1.95
2016,February,2,5,Punjab,Okara,2,0,15.705714285714285,26.825714285714287,0.0,2.0042857142857144
2016,February,2,6,Punjab,Okara,2,0,15.28857142857143,34.39857142857143,0.24,2.3185714285714285
2016,February,2,7,Punjab,Okara,2,0,16.742857142857144,38.791428571428575,6.579999999999999,2.542857142857143
2016,February,2,8,Punjab,Okara,1,0,20.805714285714284,22.125714285714285,0.0,2.0342857142857143
2016,February,2,5,Punjab,Narowal,1,0,14.524285714285714,41.01,0.73,2.662857142857143
2016,February,2,6,Punjab,Narowal,2,0,14.952857142857143,44.098571428571425,2.33,2.517142857142857
2016,February,2,7,Punjab,Narowal,2,0,17.318571428571428,42.83,9.95,2.3742857142857146
2016,February,2,8,Punjab,Narowal,1,0,19.885714285714283,31.538571428571426,0.0,2.277142857142857
2016,February,2,5,Punjab,Hafizabad,1,0,14.821428571428571,36.79857142857143,0.0,2.467142857142857
2016,February,2,6,Punjab,Hafizabad,2,0,14.278571428571428,45.910000000000004,3.6,2.327142857142857
2016,February,2,7,Punjab,Hafizabad,2,0,16.254285714285714,43.94714285714286,9.350000000000001,2.52
2016,February,2,8,Punjab,Hafizabad,1,0,19.937142857142856,30.302857142857142,0.0,2.2214285714285715
2016,February,2,5,Punjab,Mandi Bahauddin,1,0,15.285714285714286,37.528571428571425,0.04,2.4857142857142853
2016,February,2,6,Punjab,Mandi Bahauddin,2,0,14.397142857142857,48.67285714285714,9.33,2.262857142857143
2016,February,2,7,Punjab,Mandi Bahauddin,2,0,16.557142857142857,46.104285714285716,14.979999999999999,2.5742857142857143
2016,February,2,8,Punjab,Mandi Bahauddin,1,0,19.957142857142856,34.410000000000004,0.0,2.507142857142857
2016,February,2,5,Punjab,Pakpattan,1,0,16.815714285714286,19.13714285714286,0.0,1.4585714285714286
2016,February,2,6,Punjab,Pakpattan,2,0,15.65,29.398571428571426,0.0,2.357142857142857
2016,February,2,7,Punjab,Pakpattan,1,0,17.392857142857142,34.941428571428574,5.59,2.2800000000000002
2016,February,2,8,Punjab,Pakpattan,1,0,21.444285714285716,19.01142857142857,0.0,1.95
2016,February,2,5,Punjab,Chiniot,1,0,15.752857142857142,25.237142857142857,0.0,1.8414285714285714
2016,February,2,6,Punjab,Chiniot,2,0,15.129999999999999,35.027142857142856,0.79,2.1928571428571426
2016,February,2,7,Punjab,Chiniot,1,0,16.518571428571427,38.34285714285714,5.69,2.357142857142857
2016,February,2,8,Punjab,Chiniot,1,0,20.73,22.774285714285714,0.0,2.085714285714286
2016,February,2,5,Punjab,Khushab,1,0,14.709999999999999,28.46,0.0,2.105714285714286
2016,February,2,6,Punjab,Khushab,2,0,13.094285714285714,44.635714285714286,9.120000000000001,2.8385714285714285
2016,February,2,7,Punjab,Khushab,1,0,14.891428571428573,43.462857142857146,9.920000000000002,2.7971428571428567
2016,February,2,8,Punjab,Khushab,1,0,19.342857142857145,29.97857142857143,0.0,2.697142857142857
2016,February,2,5,Punjab,Bhakkar,1,0,15.54857142857143,23.072857142857142,0.0,1.9485714285714286
2016,February,2,6,Punjab,Bhakkar,1,0,14.742857142857144,29.928571428571427,0.21000000000000002,2.664285714285714
2016,February,2,7,Punjab,Bhakkar,1,0,17.284285714285712,27.24857142857143,1.75,2.1928571428571426
2016,February,2,8,Punjab,Bhakkar,1,0,21.154285714285717,19.335714285714285,0.0,2.587142857142857
2016,February,2,5,Punjab,Layyah,1,0,15.831428571428571,20.604285714285712,0.0,1.9428571428571428
2016,February,2,6,Punjab,Layyah,2,0,15.108571428571427,27.425714285714285,0.030000000000000002,2.7157142857142857
2016,February,2,7,Punjab,Layyah,1,0,17.408571428571427,27.0,1.87,2.2914285714285714
2016,February,2,8,Punjab,Layyah,1,0,21.417142857142856,18.114285714285714,0.0,2.5300000000000002
2016,February,2,5,Punjab,Muzaffargarh,2,0,16.514285714285712,18.554285714285715,0.0,1.7771428571428571
2016,February,2,6,Punjab,Muzaffargarh,3,0,15.762857142857143,24.509999999999998,0.0,2.6785714285714284
2016,February,2,7,Punjab,Muzaffargarh,2,0,17.497142857142858,28.419999999999998,2.3,2.4785714285714286
2016,February,2,8,Punjab,Muzaffargarh,2,0,21.889999999999997,16.385714285714286,0.0,2.2014285714285715
2016,February,2,5,Punjab,Lodhran,1,0,16.751428571428573,18.52,0.0,1.8742857142857143
2016,February,2,6,Punjab,Lodhran,2,0,15.812857142857142,25.26142857142857,0.0,2.6999999999999997
2016,February,2,7,Punjab,Lodhran,2,0,17.554285714285715,33.271428571428565,3.51,2.564285714285714
2016,February,2,8,Punjab,Lodhran,1,0,21.86285714285714,16.12857142857143,0.0,2.037142857142857
2016,February,2,5,Punjab,Vehari,2,0,16.85,17.744285714285716,0.0,1.6042857142857143
2016,February,2,6,Punjab,Vehari,2,0,15.861428571428572,26.725714285714282,0.0,2.6228571428571428
2016,February,2,7,Punjab,Vehari,2,0,17.594285714285714,33.87,4.989999999999999,2.3057142857142856
2016,February,2,8,Punjab,Vehari,1,0,21.68,18.107142857142858,0.0,1.957142857142857
2016,February,2,5,Punjab,Khanewal,2,0,16.571428571428573,19.448571428571427,0.0,1.5399999999999998
2016,February,2,6,Punjab,Khanewal,2,0,15.547142857142857,28.237142857142857,0.0,2.5742857142857143
2016,February,2,7,Punjab,Khanewal,2,0,17.504285714285714,32.10857142857143,3.4,2.144285714285714
2016,February,2,8,Punjab,Khanewal,1,0,21.592857142857145,19.15857142857143,0.0,2.052857142857143
2016,February,2,5,Punjab,Toba Tek Singh,1,0,16.355714285714285,20.462857142857143,0.0,1.5114285714285713
2016,February,2,6,Punjab,Toba Tek Singh,2,0,15.301428571428572,30.518571428571427,0.12,2.525714285714286
2016,February,2,7,Punjab,Toba Tek Singh,2,0,16.972857142857144,34.347142857142856,4.88,2.25
2016,February,2,8,Punjab,Toba Tek Singh,1,0,21.31142857142857,19.801428571428573,0.0,1.9600000000000002
2016,February,2,5,Punjab,Nankana Sahib,2,0,15.041428571428572,31.572857142857142,0.0,2.335714285714286
2016,February,2,6,Punjab,Nankana Sahib,2,0,14.714285714285714,39.832857142857144,1.06,2.3642857142857143
2016,February,2,7,Punjab,Nankana Sahib,2,0,16.372857142857143,40.99285714285714,6.58,2.5985714285714288
2016,February,2,8,Punjab,Nankana Sahib,1,0,20.43857142857143,24.737142857142857,0.0,2.162857142857143
2016,February,2,5,Punjab,Attock,1,0,14.505714285714287,40.451428571428565,0.0,1.5171428571428571
2016,February,2,6,Punjab,Attock,2,0,12.384285714285713,55.62285714285714,38.42,2.0185714285714287
2016,February,2,7,Punjab,Attock,1,0,15.567142857142857,46.42285714285714,21.589999999999996,1.6985714285714286
2016,February,2,8,Punjab,Attock,1,0,19.36285714285714,36.607142857142854,0.0,1.7771428571428571
2016,February,2,5,Punjab,Chakwal,1,0,13.735714285714286,40.43857142857143,0.0,2.4442857142857144
2016,February,2,6,Punjab,Chakwal,1,0,12.627142857142857,51.62285714285714,22.72,2.487142857142857
2016,February,2,7,Punjab,Chakwal,1,0,14.671428571428573,50.06142857142857,18.55,2.79
2016,February,2,8,Punjab,Chakwal,1,0,18.677142857142858,35.91428571428572,0.0,2.6642857142857146
2016,February,2,5,Punjab,Jhelum,1,0,15.455714285714285,37.887142857142855,0.12,2.2014285714285715
2016,February,2,6,Punjab,Jhelum,2,0,14.111428571428572,48.521428571428565,18.310000000000002,2.474285714285714
2016,February,2,7,Punjab,Jhelum,1,0,16.728571428571428,45.55142857142857,20.67,2.468571428571429
2016,February,2,8,Punjab,Jhelum,1,0,19.947142857142858,34.58714285714286,0.0,2.761428571428571
2016,February,2,5,Punjab,Mianwali,1,0,15.159999999999998,30.837142857142855,0.0,1.782857142857143
2016,February,2,6,Punjab,Mianwali,2,0,13.634285714285713,40.058571428571426,6.33,2.2971428571428567
2016,February,2,7,Punjab,Mianwali,1,0,16.5,33.00714285714286,3.9899999999999998,1.9100000000000001
2016,February,2,8,Punjab,Mianwali,1,0,20.7,24.997142857142855,0.0,2.2985714285714285
2016,February,2,5,Punjab,D.G. Khan,2,0,16.2,16.754285714285714,0.0,2.674285714285714
2016,February,2,6,Punjab,D.G. Khan,2,0,15.688571428571427,21.358571428571427,0.0,3.2685714285714282
2016,February,2,7,Punjab,D.G. Khan,2,0,17.395714285714284,21.815714285714286,1.3599999999999999,2.9200000000000004
2016,February,2,8,Punjab,D.G. Khan,1,0,22.095714285714283,14.325714285714286,0.0,2.9285714285714284
2016,February,2,5,Punjab,Rajanpur,1,0,17.234285714285715,16.344285714285714,0.0,1.8671428571428572
2016,February,2,6,Punjab,Rajanpur,2,0,16.314285714285713,21.65285714285714,0.0,2.5742857142857143
2016,February,2,7,Punjab,Rajanpur,2,0,17.72714285714286,26.882857142857144,1.45,2.8842857142857143
2016,February,2,8,Punjab,Rajanpur,1,0,22.47142857142857,14.208571428571428,0.0,2.3114285714285714
2016,February,2,5,Punjab,Bahawalnagar,2,0,16.995714285714286,17.841428571428573,0.0,1.4942857142857144
2016,February,2,6,Punjab,Bahawalnagar,2,0,15.881428571428572,27.59,0.0,2.43
2016,February,2,7,Punjab,Bahawalnagar,2,0,17.725714285714286,34.56142857142857,5.390000000000001,2.335714285714286
2016,February,2,8,Punjab,Bahawalnagar,1,0,21.544285714285714,18.144285714285715,0.0,2.02
2016,March,3,9,Punjab,Lahore,4,0,22.535714285714285,39.09142857142857,3.74,2.1457142857142855
2016,March,3,10,Punjab,Lahore,4,0,21.830000000000002,51.72714285714286,20.85,2.0742857142857143
2016,March,3,11,Punjab,Lahore,4,0,21.93857142857143,49.87285714285714,7.28,2.527142857142857
2016,March,3,12,Punjab,Lahore,3,0,22.472857142857144,38.66142857142857,2.29,3.927142857142857
2016,March,3,9,Punjab,Faisalabad,3,0,22.707142857142856,38.53142857142858,3.29,1.7314285714285715
2016,March,3,10,Punjab,Faisalabad,3,0,21.032857142857143,53.107142857142854,30.229999999999997,1.9471428571428573
2016,March,3,11,Punjab,Faisalabad,3,0,21.784285714285716,49.94142857142857,11.2,2.0914285714285716
2016,March,3,12,Punjab,Faisalabad,2,0,22.439999999999998,39.69571428571429,5.9,3.435714285714286
2016,March,3,9,Punjab,Rawalpindi,2,0,18.891428571428573,55.645714285714284,7.9,2.564285714285714
2016,March,3,10,Punjab,Rawalpindi,2,0,17.75,64.61142857142856,62.58,2.3957142857142855
2016,March,3,11,Punjab,Rawalpindi,2,0,16.458571428571428,69.00142857142858,47.98,2.717142857142857
2016,March,3,12,Punjab,Rawalpindi,2,0,18.245714285714286,54.91285714285714,9.44,3.0357142857142856
2016,March,3,9,Punjab,Gujranwala,2,0,22.087142857142858,42.277142857142856,6.09,2.294285714285714
2016,March,3,10,Punjab,Gujranwala,3,0,21.06,57.028571428571425,30.8,2.0571428571428574
2016,March,3,11,Punjab,Gujranwala,2,0,21.15142857142857,54.99714285714286,14.52,2.6700000000000004
2016,March,3,12,Punjab,Gujranwala,2,0,21.674285714285713,44.30714285714286,3.05,3.8685714285714283
2016,March,3,9,Punjab,Multan,2,0,22.548571428571428,40.14714285714286,6.36,2.822857142857143
2016,March,3,10,Punjab,Multan,2,0,22.37857142857143,55.814285714285724,20.61,2.2214285714285715
2016,March,3,11,Punjab,Multan,2,0,22.414285714285715,50.528571428571425,4.2700000000000005,2.37
2016,March,3,12,Punjab,Multan,1,0,23.795714285714286,37.82857142857143,3.6,3.207142857142857
2016,March,3,9,Punjab,Sheikhupura,2,0,22.722857142857144,38.77571428571429,3.06,1.9157142857142857
2016,March,3,10,Punjab,Sheikhupura,2,0,21.41,52.292857142857144,23.07,1.9828571428571427
2016,March,3,11,Punjab,Sheikhupura,2,0,21.801428571428573,50.59571428571429,8.88,2.2671428571428573
2016,March,3,12,Punjab,Sheikhupura,1,0,22.364285714285717,39.53285714285715,4.01,3.802857142857143
2016,March,3,9,Punjab,Kasur,2,0,22.797142857142855,36.714285714285715,3.21,1.9257142857142857
2016,March,3,10,Punjab,Kasur,2,0,22.35571428571429,48.91857142857143,16.99,2.1585714285714284
2016,March,3,11,Punjab,Kasur,2,0,22.49142857142857,46.215714285714284,4.050000000000001,2.315714285714286
2016,March,3,12,Punjab,Kasur,1,0,23.075714285714287,34.97,1.58,3.8242857142857143
2016,March,3,9,Punjab,Sialkot,2,0,21.804285714285715,45.214285714285715,9.73,2.3314285714285714
2016,March,3,10,Punjab,Sialkot,2,0,20.650000000000002,59.88428571428572,46.46,2.257142857142857
2016,March,3,11,Punjab,Sialkot,2,0,20.445714285714285,58.00714285714286,29.189999999999998,2.787142857142857
2016,March,3,12,Punjab,Sialkot,1,0,21.60571428571429,46.48571428571428,5.18,3.3657142857142857
2016,March,3,9,Punjab,Sargodha,1,0,22.277142857142856,41.46714285714285,5.49,2.047142857142857
2016,March,3,10,Punjab,Sargodha,2,0,20.78,54.40428571428572,38.38,1.8771428571428572
2016,March,3,11,Punjab,Sargodha,2,0,21.10571428571429,53.08571428571428,16.869999999999997,2.275714285714286
2016,March,3,12,Punjab,Sargodha,1,0,22.044285714285714,42.61,7.96,3.2214285714285715
2016,March,3,9,Punjab,Bahawalpur,1,0,22.97142857142857,35.45,6.78,2.7742857142857145
2016,March,3,10,Punjab,Bahawalpur,2,0,22.88571428571429,52.721428571428575,19.98,2.1542857142857144
